House_ID,Month,Average_Units,Current_Units,Theft_Label,Difference,Deviation_%,Usage_Ratio,High_Usage_Flag,Low_Usage_Flag,Target,Month_Encoded,Prediction,Theft_Status,AI_Reason
H1690,Oct,254,246,0.0,-8,-3.149606299212598,0.968503937007874,0,0,0.0,10.0,0,Normal,Normal usage
H1690,Nov,254,252,0.0,-2,-0.7874015748031495,0.9921259842519685,0,0,0.0,9.0,0,Normal,Normal usage
H1690,Dec,324,310,0.0,-14,-4.320987654320987,0.9567901234567902,0,0,0.0,2.0,0,Normal,Normal usage
H1691,Jan,323,323,0.0,0,0.0,1.0,0,0,0.0,4.0,0,Normal,Normal usage
H1691,Feb,254,246,0.0,-8,-3.149606299212598,0.968503937007874,0,0,0.0,3.0,0,Normal,Normal usage
H1691,Mar,254,694,1.0,440,173.22834645669292,2.732283464566929,1,0,1.0,7.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H1691,Apr,254,225,0.0,-29,-11.41732283464567,0.8858267716535433,0,0,0.0,0.0,0,Normal,Normal usage
H1691,May,350,376,0.0,26,7.428571428571429,1.0742857142857143,0,0,0.0,8.0,0,Normal,Normal usage
H1691,Jun,347,337,0.0,-10,-2.881844380403458,0.9711815561959655,0,0,0.0,6.0,0,Normal,Normal usage
H1691,Jul,348,348,0.0,0,0.0,1.0,0,0,0.0,5.0,0,Normal,Normal usage
H1691,Aug,254,254,0.0,0,0.0,1.0,0,0,0.0,1.0,0,Normal,Normal usage
H1691,Sep,254,277,0.0,23,9.05511811023622,1.0905511811023623,0,0,0.0,11.0,0,Normal,Normal usage
H1691,Oct,254,243,0.0,-11,-4.330708661417323,0.9566929133858267,0,0,0.0,10.0,0,Normal,Normal usage
H1691,Nov,254,247,0.0,-7,-2.7559055118110236,0.9724409448818898,0,0,0.0,9.0,0,Normal,Normal usage
H1691,Dec,321,330,0.0,9,2.803738317757009,1.02803738317757,0,0,0.0,2.0,0,Normal,Normal usage
H1692,Jan,320,318,0.0,-2,-0.625,0.99375,0,0,0.0,4.0,0,Normal,Normal usage
H1692,Feb,250,249,0.0,-1,-0.4,0.996,0,0,0.0,3.0,0,Normal,Normal usage
H1692,Mar,250,252,0.0,2,0.8,1.008,0,0,0.0,7.0,0,Normal,Normal usage
H1692,Apr,250,229,0.0,-21,-8.4,0.916,0,0,0.0,0.0,0,Normal,Normal usage
H1692,May,374,368,0.0,-6,-1.6042780748663104,0.983957219251337,0,0,0.0,8.0,0,Normal,Normal usage
H1692,Jun,369,390,0.0,21,5.691056910569105,1.056910569105691,0,0,0.0,6.0,0,Normal,Normal usage
H1692,Jul,356,593,1.0,237,66.57303370786516,1.6657303370786516,1,0,1.0,5.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H1692,Aug,250,279,0.0,29,11.600000000000001,1.116,0,0,0.0,1.0,0,Normal,Normal usage
H1692,Sep,250,247,0.0,-3,-1.2,0.988,0,0,0.0,11.0,0,Normal,Normal usage
H1692,Oct,250,234,0.0,-16,-6.4,0.936,0,0,0.0,10.0,0,Normal,Normal usage
H1692,Nov,250,246,0.0,-4,-1.6,0.984,0,0,0.0,9.0,0,Normal,Normal usage
H1692,Dec,306,690,1.0,384,125.49019607843137,2.2549019607843137,1,0,1.0,2.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H1693,Jan,330,320,0.0,-10,-3.0303030303030303,0.9696969696969697,0,0,0.0,4.0,0,Normal,Normal usage
H1693,Feb,285,283,0.0,-2,-0.7017543859649122,0.9929824561403509,0,0,0.0,3.0,0,Normal,Normal usage
H1693,Mar,285,262,0.0,-23,-8.070175438596491,0.9192982456140351,0,0,0.0,7.0,0,Normal,Normal usage
H1693,Apr,285,264,0.0,-21,-7.368421052631578,0.9263157894736842,0,0,0.0,0.0,0,Normal,Normal usage
H1693,May,414,399,0.0,-15,-3.6231884057971016,0.9637681159420289,0,0,0.0,8.0,0,Normal,Normal usage
H1693,Jun,372,389,0.0,17,4.56989247311828,1.0456989247311828,0,0,0.0,6.0,0,Normal,Normal usage
H1693,Jul,396,423,0.0,27,6.8181818181818175,1.0681818181818181,1,0,0.0,5.0,0,Normal,Very high usage detected
H1693,Aug,285,314,0.0,29,10.175438596491228,1.1017543859649124,0,0,0.0,1.0,0,Normal,Normal usage
H1693,Sep,285,282,0.0,-3,-1.0526315789473684,0.9894736842105263,0,0,0.0,11.0,0,Normal,Normal usage
H1693,Oct,285,300,0.0,15,5.263157894736842,1.0526315789473684,0,0,0.0,10.0,0,Normal,Normal usage
H1693,Nov,285,138,1.0,-147,-51.578947368421055,0.4842105263157895,0,0,1.0,9.0,1,Suspicious,Sudden drop in usage
H1693,Dec,330,330,0.0,0,0.0,1.0,0,0,0.0,2.0,0,Normal,Normal usage
H1694,Jan,317,301,0.0,-16,-5.047318611987381,0.9495268138801262,0,0,0.0,4.0,0,Normal,Normal usage
H1694,Feb,256,240,0.0,-16,-6.25,0.9375,0,0,0.0,3.0,0,Normal,Normal usage
H1694,Mar,256,229,0.0,-27,-10.546875,0.89453125,0,0,0.0,7.0,0,Normal,Normal usage
H1694,Apr,256,277,0.0,21,8.203125,1.08203125,0,0,0.0,0.0,0,Normal,Normal usage
H1694,May,406,431,0.0,25,6.157635467980295,1.061576354679803,1,0,0.0,8.0,0,Normal,Very high usage detected
H1694,Jun,354,384,0.0,30,8.47457627118644,1.0847457627118644,0,0,0.0,6.0,0,Normal,Normal usage
H1694,Jul,402,408,0.0,6,1.4925373134328357,1.0149253731343284,1,0,0.0,5.0,0,Normal,Very high usage detected
H1694,Aug,256,255,0.0,-1,-0.390625,0.99609375,0,0,0.0,1.0,0,Normal,Normal usage
H1694,Sep,256,283,0.0,27,10.546875,1.10546875,0,0,0.0,11.0,0,Normal,Normal usage
H1694,Oct,256,265,0.0,9,3.515625,1.03515625,0,0,0.0,10.0,0,Normal,Normal usage
H1694,Nov,256,282,0.0,26,10.15625,1.1015625,0,0,0.0,9.0,0,Normal,Normal usage
H1694,Dec,304,305,0.0,1,0.3289473684210526,1.0032894736842106,0,0,0.0,2.0,0,Normal,Normal usage
H1695,Jan,461,437,0.0,-24,-5.206073752711497,0.9479392624728851,1,0,0.0,4.0,0,Normal,Very high usage detected
H1695,Feb,384,363,0.0,-21,-5.46875,0.9453125,0,0,0.0,3.0,0,Normal,Normal usage
H1695,Mar,384,379,0.0,-5,-1.3020833333333335,0.9869791666666666,0,0,0.0,7.0,0,Normal,Normal usage
H1695,Apr,384,395,0.0,11,2.864583333333333,1.0286458333333333,0,0,0.0,0.0,0,Normal,Normal usage
H1695,May,517,529,0.0,12,2.321083172147002,1.02321083172147,1,0,0.0,8.0,0,Normal,Very high usage detected
H1695,Jun,483,464,0.0,-19,-3.9337474120082816,0.9606625258799172,1,0,0.0,6.0,0,Normal,Very high usage detected
H1695,Jul,473,474,0.0,1,0.21141649048625794,1.0021141649048626,1,0,0.0,5.0,0,Normal,Very high usage detected
H1695,Aug,384,410,0.0,26,6.770833333333333,1.0677083333333333,1,0,0.0,1.0,0,Normal,Very high usage detected
H1695,Sep,384,406,0.0,22,5.729166666666666,1.0572916666666667,1,0,0.0,11.0,0,Normal,Very high usage detected
H1695,Oct,384,406,0.0,22,5.729166666666666,1.0572916666666667,1,0,0.0,10.0,0,Normal,Very high usage detected
H1695,Nov,384,375,0.0,-9,-2.34375,0.9765625,0,0,0.0,9.0,0,Normal,Normal usage
H1695,Dec,441,669,1.0,228,51.70068027210885,1.5170068027210883,1,0,1.0,2.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H1696,Jan,318,297,0.0,-21,-6.60377358490566,0.9339622641509434,0,0,0.0,4.0,0,Normal,Normal usage
H1696,Feb,263,240,0.0,-23,-8.745247148288973,0.9125475285171103,0,0,0.0,3.0,0,Normal,Normal usage
H1696,Mar,263,278,0.0,15,5.7034220532319395,1.0570342205323193,0,0,0.0,7.0,0,Normal,Normal usage
H1696,Apr,263,249,0.0,-14,-5.323193916349809,0.9467680608365019,0,0,0.0,0.0,0,Normal,Normal usage
H1696,May,403,406,0.0,3,0.7444168734491315,1.0074441687344913,1,0,0.0,8.0,0,Normal,Very high usage detected
H1696,Jun,382,354,0.0,-28,-7.329842931937172,0.9267015706806283,0,0,0.0,6.0,0,Normal,Normal usage
H1696,Jul,360,358,0.0,-2,-0.5555555555555556,0.9944444444444445,0,0,0.0,5.0,0,Normal,Normal usage
H1696,Aug,263,246,0.0,-17,-6.4638783269961975,0.935361216730038,0,0,0.0,1.0,0,Normal,Normal usage
H1696,Sep,263,269,0.0,6,2.2813688212927756,1.0228136882129277,0,0,0.0,11.0,0,Normal,Normal usage
H1696,Oct,263,292,0.0,29,11.02661596958175,1.1102661596958174,0,0,0.0,10.0,0,Normal,Normal usage
H1696,Nov,263,249,0.0,-14,-5.323193916349809,0.9467680608365019,0,0,0.0,9.0,0,Normal,Normal usage
H1696,Dec,306,296,0.0,-10,-3.2679738562091507,0.9673202614379085,0,0,0.0,2.0,0,Normal,Normal usage
H1697,Jan,355,362,0.0,7,1.971830985915493,1.019718309859155,0,0,0.0,4.0,0,Normal,Normal usage
H1697,Feb,278,268,0.0,-10,-3.597122302158273,0.9640287769784173,0,0,0.0,3.0,0,Normal,Normal usage
H1697,Mar,278,174,1.0,-104,-37.410071942446045,0.6258992805755396,0,0,1.0,7.0,1,Suspicious,Sudden drop in usage
H1697,Apr,278,256,0.0,-22,-7.913669064748201,0.920863309352518,0,0,0.0,0.0,0,Normal,Normal usage
H1697,May,358,362,0.0,4,1.1173184357541899,1.011173184357542,0,0,0.0,8.0,0,Normal,Normal usage
H1697,Jun,413,845,1.0,432,104.60048426150121,2.046004842615012,1,0,1.0,6.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H1697,Jul,404,377,0.0,-27,-6.683168316831684,0.9331683168316832,0,0,0.0,5.0,0,Normal,Normal usage
H1697,Aug,278,269,0.0,-9,-3.237410071942446,0.9676258992805755,0,0,0.0,1.0,0,Normal,Normal usage
H1697,Sep,278,267,0.0,-11,-3.9568345323741005,0.960431654676259,0,0,0.0,11.0,0,Normal,Normal usage
H1697,Oct,278,292,0.0,14,5.0359712230215825,1.0503597122302157,0,0,0.0,10.0,0,Normal,Normal usage
H1697,Nov,278,296,0.0,18,6.474820143884892,1.064748201438849,0,0,0.0,9.0,0,Normal,Normal usage
H1697,Dec,337,349,0.0,12,3.5608308605341246,1.0356083086053411,0,0,0.0,2.0,0,Normal,Normal usage
H1698,Jan,246,255,0.0,9,3.6585365853658534,1.0365853658536586,0,0,0.0,4.0,0,Normal,Normal usage
H1698,Feb,199,186,0.0,-13,-6.532663316582915,0.9346733668341709,0,0,0.0,3.0,0,Normal,Normal usage
H1698,Mar,199,169,0.0,-30,-15.07537688442211,0.8492462311557789,0,0,0.0,7.0,0,Normal,Normal usage
H1698,Apr,199,170,0.0,-29,-14.572864321608039,0.8542713567839196,0,0,0.0,0.0,0,Normal,Normal usage
H1698,May,323,792,1.0,469,145.20123839009287,2.4520123839009287,1,0,1.0,8.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H1698,Jun,291,289,0.0,-2,-0.6872852233676976,0.993127147766323,0,0,0.0,6.0,0,Normal,Normal usage
H1698,Jul,293,294,0.0,1,0.3412969283276451,1.0034129692832765,0,0,0.0,5.0,0,Normal,Normal usage
H1698,Aug,199,491,1.0,292,146.73366834170852,2.4673366834170856,1,0,1.0,1.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H1698,Sep,199,211,0.0,12,6.030150753768844,1.0603015075376885,0,0,0.0,11.0,0,Normal,Normal usage
H1698,Oct,199,202,0.0,3,1.507537688442211,1.015075376884422,0,0,0.0,10.0,0,Normal,Normal usage
H1698,Nov,199,181,0.0,-18,-9.045226130653267,0.9095477386934674,0,0,0.0,9.0,0,Normal,Normal usage
H1698,Dec,257,260,0.0,3,1.1673151750972763,1.0116731517509727,0,0,0.0,2.0,0,Normal,Normal usage
H1699,Jan,412,429,0.0,17,4.12621359223301,1.0412621359223302,1,0,0.0,4.0,0,Normal,Very high usage detected
H1699,Feb,356,353,0.0,-3,-0.8426966292134831,0.9915730337078652,0,0,0.0,3.0,0,Normal,Normal usage
H1699,Mar,356,330,0.0,-26,-7.303370786516854,0.9269662921348315,0,0,0.0,7.0,0,Normal,Normal usage
H1699,Apr,356,373,0.0,17,4.775280898876404,1.047752808988764,0,0,0.0,0.0,0,Normal,Normal usage
H1699,May,445,445,0.0,0,0.0,1.0,1,0,0.0,8.0,0,Normal,Very high usage detected
H1699,Jun,457,444,0.0,-13,-2.8446389496717726,0.9715536105032823,1,0,0.0,6.0,0,Normal,Very high usage detected
H1699,Jul,453,476,0.0,23,5.077262693156733,1.0507726269315674,1,0,0.0,5.0,0,Normal,Very high usage detected
H1699,Aug,356,377,0.0,21,5.8988764044943816,1.0589887640449438,0,0,0.0,1.0,0,Normal,Normal usage
H1699,Sep,356,355,0.0,-1,-0.2808988764044944,0.9971910112359551,0,0,0.0,11.0,0,Normal,Normal usage
H1699,Oct,356,330,0.0,-26,-7.303370786516854,0.9269662921348315,0,0,0.0,10.0,0,Normal,Normal usage
H1699,Nov,356,364,0.0,8,2.247191011235955,1.0224719101123596,0,0,0.0,9.0,0,Normal,Normal usage
H1699,Dec,414,268,1.0,-146,-35.26570048309179,0.6473429951690821,0,0,1.0,2.0,1,Suspicious,Sudden drop in usage
H1700,Jan,327,316,0.0,-11,-3.3639143730886847,0.9663608562691132,0,0,0.0,4.0,0,Normal,Normal usage
H1700,Feb,252,222,0.0,-30,-11.904761904761903,0.8809523809523809,0,0,0.0,3.0,0,Normal,Normal usage
H1700,Mar,252,273,0.0,21,8.333333333333332,1.0833333333333333,0,0,0.0,7.0,0,Normal,Normal usage
H1700,Apr,252,248,0.0,-4,-1.5873015873015872,0.9841269841269841,0,0,0.0,0.0,0,Normal,Normal usage
H1700,May,345,343,0.0,-2,-0.5797101449275363,0.9942028985507246,0,0,0.0,8.0,0,Normal,Normal usage
H1700,Jun,365,389,0.0,24,6.575342465753424,1.0657534246575342,0,0,0.0,6.0,0,Normal,Normal usage
H1700,Jul,344,370,0.0,26,7.55813953488372,1.0755813953488371,0,0,0.0,5.0,0,Normal,Normal usage
H1700,Aug,252,282,0.0,30,11.904761904761903,1.119047619047619,0,0,0.0,1.0,0,Normal,Normal usage
H1700,Sep,252,224,0.0,-28,-11.11111111111111,0.8888888888888888,0,0,0.0,11.0,0,Normal,Normal usage
H1700,Oct,252,257,0.0,5,1.984126984126984,1.0198412698412698,0,0,0.0,10.0,0,Normal,Normal usage
H1700,Nov,252,237,0.0,-15,-5.952380952380952,0.9404761904761905,0,0,0.0,9.0,0,Normal,Normal usage
H1700,Dec,294,289,0.0,-5,-1.7006802721088436,0.9829931972789115,0,0,0.0,2.0,0,Normal,Normal usage
H1701,Jan,431,403,0.0,-28,-6.496519721577726,0.9350348027842227,1,0,0.0,4.0,0,Normal,Very high usage detected
H1701,Feb,387,375,0.0,-12,-3.10077519379845,0.9689922480620154,0,0,0.0,3.0,0,Normal,Normal usage
H1701,Mar,387,385,0.0,-2,-0.516795865633075,0.9948320413436692,0,0,0.0,7.0,0,Normal,Normal usage
H1701,Apr,387,404,0.0,17,4.3927648578811365,1.0439276485788114,1,0,0.0,0.0,0,Normal,Very high usage detected
H1701,May,469,452,0.0,-17,-3.624733475479744,0.9637526652452025,1,0,0.0,8.0,0,Normal,Very high usage detected
H1701,Jun,526,528,0.0,2,0.38022813688212925,1.0038022813688212,1,0,0.0,6.0,0,Normal,Very high usage detected
H1701,Jul,469,492,0.0,23,4.904051172707889,1.049040511727079,1,0,0.0,5.0,0,Normal,Very high usage detected
H1701,Aug,387,379,0.0,-8,-2.0671834625323,0.979328165374677,0,0,0.0,1.0,0,Normal,Normal usage
H1701,Sep,387,407,0.0,20,5.167958656330749,1.0516795865633075,1,0,0.0,11.0,0,Normal,Very high usage detected
H1701,Oct,387,379,0.0,-8,-2.0671834625323,0.979328165374677,0,0,0.0,10.0,0,Normal,Normal usage
H1701,Nov,387,383,0.0,-4,-1.03359173126615,0.9896640826873385,0,0,0.0,9.0,0,Normal,Normal usage
H1701,Dec,461,489,0.0,28,6.073752711496746,1.0607375271149675,1,0,0.0,2.0,0,Normal,Very high usage detected
H1702,Jan,349,372,0.0,23,6.59025787965616,1.0659025787965617,0,0,0.0,4.0,0,Normal,Normal usage
H1702,Feb,292,267,0.0,-25,-8.561643835616438,0.9143835616438356,0,0,0.0,3.0,0,Normal,Normal usage
H1702,Mar,292,267,0.0,-25,-8.561643835616438,0.9143835616438356,0,0,0.0,7.0,0,Normal,Normal usage
H1702,Apr,292,267,0.0,-25,-8.561643835616438,0.9143835616438356,0,0,0.0,0.0,0,Normal,Normal usage
H1702,May,395,417,0.0,22,5.5696202531645564,1.0556962025316456,1,0,0.0,8.0,0,Normal,Very high usage detected
H1702,Jun,416,398,0.0,-18,-4.326923076923077,0.9567307692307693,0,0,0.0,6.0,0,Normal,Normal usage
H1702,Jul,408,416,0.0,8,1.9607843137254901,1.0196078431372548,1,0,0.0,5.0,0,Normal,Very high usage detected
H1702,Aug,292,263,0.0,-29,-9.931506849315069,0.9006849315068494,0,0,0.0,1.0,0,Normal,Normal usage
H1702,Sep,292,289,0.0,-3,-1.0273972602739725,0.9897260273972602,0,0,0.0,11.0,0,Normal,Normal usage
H1702,Oct,292,276,0.0,-16,-5.47945205479452,0.9452054794520548,0,0,0.0,10.0,0,Normal,Normal usage
H1702,Nov,292,269,0.0,-23,-7.876712328767123,0.9212328767123288,0,0,0.0,9.0,0,Normal,Normal usage
H1702,Dec,348,378,0.0,30,8.620689655172415,1.0862068965517242,0,0,0.0,2.0,0,Normal,Normal usage
H1703,Jan,368,389,0.0,21,5.706521739130435,1.0570652173913044,0,0,0.0,4.0,0,Normal,Normal usage
H1703,Feb,298,291,0.0,-7,-2.348993288590604,0.9765100671140939,0,0,0.0,3.0,0,Normal,Normal usage
H1703,Mar,298,291,0.0,-7,-2.348993288590604,0.9765100671140939,0,0,0.0,7.0,0,Normal,Normal usage
H1703,Apr,298,313,0.0,15,5.033557046979865,1.0503355704697988,0,0,0.0,0.0,0,Normal,Normal usage
H1703,May,439,439,0.0,0,0.0,1.0,1,0,0.0,8.0,0,Normal,Very high usage detected
H1703,Jun,426,455,0.0,29,6.807511737089202,1.068075117370892,1,0,0.0,6.0,0,Normal,Very high usage detected
H1703,Jul,394,364,0.0,-30,-7.614213197969544,0.9238578680203046,0,0,0.0,5.0,0,Normal,Normal usage
H1703,Aug,298,315,0.0,17,5.704697986577181,1.0570469798657718,0,0,0.0,1.0,0,Normal,Normal usage
H1703,Sep,298,306,0.0,8,2.684563758389262,1.0268456375838926,0,0,0.0,11.0,0,Normal,Normal usage
H1703,Oct,298,277,0.0,-21,-7.046979865771812,0.9295302013422819,0,0,0.0,10.0,0,Normal,Normal usage
H1703,Nov,298,308,0.0,10,3.3557046979865772,1.0335570469798658,0,0,0.0,9.0,0,Normal,Normal usage
H1703,Dec,376,290,1.0,-86,-22.872340425531913,0.7712765957446809,0,0,0.0,2.0,0,Normal,Normal usage
H1704,Jan,437,425,0.0,-12,-2.745995423340961,0.9725400457665904,1,0,0.0,4.0,0,Normal,Very high usage detected
H1704,Feb,376,366,0.0,-10,-2.6595744680851063,0.973404255319149,0,0,0.0,3.0,0,Normal,Normal usage
H1704,Mar,376,383,0.0,7,1.8617021276595744,1.0186170212765957,0,0,0.0,7.0,0,Normal,Normal usage
H1704,Apr,376,383,0.0,7,1.8617021276595744,1.0186170212765957,0,0,0.0,0.0,0,Normal,Normal usage
H1704,May,486,477,0.0,-9,-1.8518518518518516,0.9814814814814815,1,0,0.0,8.0,0,Normal,Very high usage detected
H1704,Jun,467,471,0.0,4,0.8565310492505354,1.0085653104925054,1,0,0.0,6.0,0,Normal,Very high usage detected
H1704,Jul,506,535,0.0,29,5.7312252964426875,1.0573122529644268,1,0,0.0,5.0,0,Normal,Very high usage detected
H1704,Aug,376,377,0.0,1,0.26595744680851063,1.002659574468085,0,0,0.0,1.0,0,Normal,Normal usage
H1704,Sep,376,385,0.0,9,2.393617021276596,1.023936170212766,0,0,0.0,11.0,0,Normal,Normal usage
H1704,Oct,376,404,0.0,28,7.446808510638298,1.074468085106383,1,0,0.0,10.0,0,Normal,Very high usage detected
H1704,Nov,376,367,0.0,-9,-2.393617021276596,0.976063829787234,0,0,0.0,9.0,0,Normal,Normal usage
H1704,Dec,427,449,0.0,22,5.152224824355972,1.0515222482435598,1,0,0.0,2.0,0,Normal,Very high usage detected
H1705,Jan,348,373,0.0,25,7.183908045977011,1.0718390804597702,0,0,0.0,4.0,0,Normal,Normal usage
H1705,Feb,291,300,0.0,9,3.0927835051546393,1.0309278350515463,0,0,0.0,3.0,0,Normal,Normal usage
H1705,Mar,291,304,0.0,13,4.4673539518900345,1.0446735395189004,0,0,0.0,7.0,0,Normal,Normal usage
H1705,Apr,291,279,0.0,-12,-4.123711340206185,0.9587628865979382,0,0,0.0,0.0,0,Normal,Normal usage
H1705,May,378,354,0.0,-24,-6.349206349206349,0.9365079365079365,0,0,0.0,8.0,0,Normal,Normal usage
H1705,Jun,389,403,0.0,14,3.5989717223650386,1.0359897172236503,1,0,0.0,6.0,0,Normal,Very high usage detected
H1705,Jul,393,286,1.0,-107,-27.2264631043257,0.727735368956743,0,0,0.0,5.0,0,Normal,Normal usage
H1705,Aug,291,311,0.0,20,6.872852233676976,1.0687285223367697,0,0,0.0,1.0,0,Normal,Normal usage
H1705,Sep,291,274,0.0,-17,-5.841924398625429,0.9415807560137457,0,0,0.0,11.0,0,Normal,Normal usage
H1705,Oct,291,316,0.0,25,8.59106529209622,1.0859106529209621,0,0,0.0,10.0,0,Normal,Normal usage
H1705,Nov,291,271,0.0,-20,-6.872852233676976,0.9312714776632303,0,0,0.0,9.0,0,Normal,Normal usage
H1705,Dec,367,696,1.0,329,89.64577656675749,1.896457765667575,1,0,1.0,2.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H1706,Jan,316,201,1.0,-115,-36.392405063291136,0.6360759493670886,0,0,1.0,4.0,1,Suspicious,Sudden drop in usage
H1706,Feb,275,167,1.0,-108,-39.27272727272727,0.6072727272727273,0,0,1.0,3.0,1,Suspicious,Sudden drop in usage
H1706,Mar,275,245,0.0,-30,-10.909090909090908,0.8909090909090909,0,0,0.0,7.0,0,Normal,Normal usage
H1706,Apr,275,293,0.0,18,6.545454545454546,1.0654545454545454,0,0,0.0,0.0,0,Normal,Normal usage
H1706,May,422,413,0.0,-9,-2.132701421800948,0.9786729857819905,1,0,0.0,8.0,0,Normal,Very high usage detected
H1706,Jun,355,376,0.0,21,5.915492957746479,1.0591549295774647,0,0,0.0,6.0,0,Normal,Normal usage
H1706,Jul,391,309,1.0,-82,-20.971867007672635,0.7902813299232737,0,0,0.0,5.0,0,Normal,Normal usage
H1706,Aug,275,249,0.0,-26,-9.454545454545455,0.9054545454545454,0,0,0.0,1.0,0,Normal,Normal usage
H1706,Sep,275,267,0.0,-8,-2.909090909090909,0.9709090909090909,0,0,0.0,11.0,0,Normal,Normal usage
H1706,Oct,275,269,0.0,-6,-2.181818181818182,0.9781818181818182,0,0,0.0,10.0,0,Normal,Normal usage
H1706,Nov,275,274,0.0,-1,-0.36363636363636365,0.9963636363636363,0,0,0.0,9.0,0,Normal,Normal usage
H1706,Dec,325,340,0.0,15,4.615384615384616,1.0461538461538462,0,0,0.0,2.0,0,Normal,Normal usage
H1707,Jan,445,456,0.0,11,2.4719101123595504,1.0247191011235954,1,0,0.0,4.0,0,Normal,Very high usage detected
H1707,Feb,398,395,0.0,-3,-0.7537688442211055,0.992462311557789,0,0,0.0,3.0,0,Normal,Normal usage
H1707,Mar,398,419,0.0,21,5.276381909547738,1.0527638190954773,1,0,0.0,7.0,0,Normal,Very high usage detected
H1707,Apr,398,409,0.0,11,2.763819095477387,1.0276381909547738,1,0,0.0,0.0,0,Normal,Very high usage detected
H1707,May,542,549,0.0,7,1.2915129151291513,1.0129151291512914,1,0,0.0,8.0,0,Normal,Very high usage detected
H1707,Jun,486,515,0.0,29,5.967078189300412,1.059670781893004,1,0,0.0,6.0,0,Normal,Very high usage detected
H1707,Jul,488,491,0.0,3,0.6147540983606558,1.0061475409836065,1,0,0.0,5.0,0,Normal,Very high usage detected
H1707,Aug,398,391,0.0,-7,-1.7587939698492463,0.9824120603015075,0,0,0.0,1.0,0,Normal,Normal usage
H1707,Sep,398,377,0.0,-21,-5.276381909547738,0.9472361809045227,0,0,0.0,11.0,0,Normal,Normal usage
H1707,Oct,398,424,0.0,26,6.532663316582915,1.065326633165829,1,0,0.0,10.0,0,Normal,Very high usage detected
H1707,Nov,398,427,0.0,29,7.2864321608040195,1.0728643216080402,1,0,0.0,9.0,0,Normal,Very high usage detected
H1707,Dec,457,462,0.0,5,1.0940919037199124,1.0109409190371992,1,0,0.0,2.0,0,Normal,Very high usage detected
H1708,Jan,342,352,0.0,10,2.923976608187134,1.0292397660818713,0,0,0.0,4.0,0,Normal,Normal usage
H1708,Feb,282,254,0.0,-28,-9.929078014184398,0.900709219858156,0,0,0.0,3.0,0,Normal,Normal usage
H1708,Mar,282,287,0.0,5,1.773049645390071,1.0177304964539007,0,0,0.0,7.0,0,Normal,Normal usage
H1708,Apr,282,276,0.0,-6,-2.127659574468085,0.9787234042553191,0,0,0.0,0.0,0,Normal,Normal usage
H1708,May,372,643,1.0,271,72.84946236559139,1.728494623655914,1,0,1.0,8.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H1708,Jun,425,426,0.0,1,0.2352941176470588,1.0023529411764707,1,0,0.0,6.0,0,Normal,Very high usage detected
H1708,Jul,382,397,0.0,15,3.926701570680628,1.0392670157068062,0,0,0.0,5.0,0,Normal,Normal usage
H1708,Aug,282,277,0.0,-5,-1.773049645390071,0.9822695035460993,0,0,0.0,1.0,0,Normal,Normal usage
H1708,Sep,282,290,0.0,8,2.8368794326241136,1.0283687943262412,0,0,0.0,11.0,0,Normal,Normal usage
H1708,Oct,282,279,0.0,-3,-1.0638297872340425,0.9893617021276596,0,0,0.0,10.0,0,Normal,Normal usage
H1708,Nov,282,252,0.0,-30,-10.638297872340425,0.8936170212765957,0,0,0.0,9.0,0,Normal,Normal usage
H1708,Dec,325,299,0.0,-26,-8.0,0.92,0,0,0.0,2.0,0,Normal,Normal usage
H1709,Jan,401,416,0.0,15,3.7406483790523692,1.0374064837905237,1,0,0.0,4.0,0,Normal,Very high usage detected
H1709,Feb,358,217,1.0,-141,-39.385474860335194,0.6061452513966481,0,0,1.0,3.0,1,Suspicious,Sudden drop in usage
H1709,Mar,358,385,0.0,27,7.5418994413407825,1.0754189944134078,0,0,0.0,7.0,0,Normal,Normal usage
H1709,Apr,358,342,0.0,-16,-4.4692737430167595,0.9553072625698324,0,0,0.0,0.0,0,Normal,Normal usage
H1709,May,445,436,0.0,-9,-2.0224719101123596,0.9797752808988764,1,0,0.0,8.0,0,Normal,Very high usage detected
H1709,Jun,448,944,1.0,496,110.71428571428572,2.107142857142857,1,0,1.0,6.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H1709,Jul,469,441,0.0,-28,-5.970149253731343,0.9402985074626866,1,0,0.0,5.0,0,Normal,Very high usage detected
H1709,Aug,358,361,0.0,3,0.8379888268156425,1.0083798882681565,0,0,0.0,1.0,0,Normal,Normal usage
H1709,Sep,358,388,0.0,30,8.379888268156424,1.0837988826815643,0,0,0.0,11.0,0,Normal,Normal usage
